unidad_academica,id_estudiante,carrera,regular,cnt_readmisiones,calidad,anio_plan_estudios,fecha_ingreso,total_actividades
ESCINFO,ESCINFO-8605,PC,S,1.0,A,2019,17/12/2020,28
ESCINFO,ESCINFO-8477,PA,S,1.0,A,2015,12/10/2020,30
ESCINFO,ESCINFO-8251,PA,N,0.0,P,2015,04/01/2020,30
ESCINFO,ESCINFO-8741,PB,N,0.0,A,2017,02/02/2020,25
ESCINFO,ESCINFO-8509,PC,S,1.0,A,2019,14/12/2020,28
ESCINFO,ESCINFO-2010,PD,N,1.0,P,2019,04/04/2020,40
ESCINFO,ESCINFO-8277,PD,S,0.0,A,2019,12/03/2020,40
ESCINFO,ESCINFO-8758,PB,S,2.0,A,2017,02/03/2020,25
ESCINFO,ESCINFO-8321,PC,S,0.0,A,2019,12/06/2020,28
ESCINFO,ESCINFO-8351,PA,S,1.0,A,2015,12/06/2020,30
ESCINFO,ESCINFO-8358,PB,S,2.0,A,2017,12/06/2020,25
ESCINFO,ESCINFO-7934,PD,S,0.0,A,2019,12/07/2020,40
ESCINFO,ESCINFO-8611,PC,S,1.0,A,2019,17/12/2020,28
ESCINFO,ESCINFO-8233,PA,S,2.0,A,2015,12/02/2020,30
ESCINFO,ESCINFO-8232,PA,N,1.0,A,2015,12/02/2020,30
ESCINFO,ESCINFO-8226,PA,S,1.0,A,2015,12/02/2020,30
ESCINFO,ESCINFO-8802,PD,S,0.0,A,2019,02/07/2020,40
ESCINFO,ESCINFO-8322,PA,S,0.0,A,2015,12/06/2020,30
ESCINFO,ESCINFO-8347,PC,S,1.0,A,2019,12/06/2020,28
ESCINFO,ESCINFO-6010,PE,N,2.0,P,2020,04/04/2020,15
ESCINFO,ESCINFO-8285,PA,N,1.0,A,2015,12/03/2020,30
ESCINFO,ESCINFO-8810,PA,S,0.0,A,2015,02/07/2016,30
ESCINFO,ESCINFO-8505,PC,S,1.0,A,2019,13/12/2020,28
ESCINFO,ESCINFO-8661,PA,S,1.0,A,2015,21/12/2020,30
ESCINFO,ESCINFO-7630,PA,S,0.0,A,2015,12/02/2018,30
ESCINFO,ESCINFO-8774,PA,N,0.0,A,2015,02/04/2020,30
ESCINFO,ESCINFO-8181,PA,N,1.0,A,2015,12/01/2020,30
ESCINFO,ESCINFO-8885,PA,S,0.0,A,2015,04/04/2020,30
ESCINFO,ESCINFO-8256,PD,S,1.0,A,2019,12/02/2020,40
ESCINFO,ESCINFO-8638,PA,S,1.0,A,2015,20/12/2020,30
ESCINFO,ESCINFO-7002,PA,N,2.0,P,2015,12/06/2020,30
ESCINFO,ESCINFO-8246,PA,N,1.0,A,2015,12/02/2020,30
ESCINFO,ESCINFO-8750,PA,N,0.0,P,2015,02/02/2020,30
ESCINFO,ESCINFO-8762,PB,N,1.0,A,2017,02/03/2020,25
ESCINFO,ESCINFO-8468,PA,S,0.0,A,2015,12/10/2020,30
ESCINFO,ESCINFO-8453,PA,N,0.0,P,2015,12/09/2020,30
ESCINFO,ESCINFO-8634,PB,S,1.0,P,2017,20/12/2020,25
ESCINFO,ESCINFO-8724,PC,S,1.0,A,2019,02/01/2020,28
ESCINFO,ESCINFO-8166,PA,N,1.0,A,2015,12/01/2020,30
ESCINFO,ESCINFO-8487,PA,N,0.0,A,2015,12/10/2020,30
ESCINFO,ESCINFO-8704,PC,S,0.0,A,2019,02/01/2020,28
ESCINFO,ESCINFO-8248,PA,S,0.0,P,2015,12/02/2020,30
ESCINFO,ESCINFO-8282,PA,S,1.0,A,2015,12/03/2020,30
ESCINFO,ESCINFO-8732,PA,S,1.0,P,2015,02/02/2020,30
ESCINFO,ESCINFO-8757,PA,N,1.0,P,2015,02/03/2020,30
ESCINFO,ESCINFO-8375,PB,S,1.0,A,2017,12/07/2020,25
ESCINFO,ESCINFO-8376,PD,S,0.0,A,2019,12/07/2020,40
ESCINFO,ESCINFO-8435,PC,S,2.0,A,2019,12/09/2020,28
ESCINFO,ESCINFO-8292,PA,S,0.0,A,2015,12/03/2020,30
ESCINFO,ESCINFO-8339,PC,S,2.0,A,2019,12/06/2020,28
ESCINFO,ESCINFO-8886,PD,N,2.0,P,2019,04/05/2020,40
ESCINFO,ESCINFO-8399,PB,N,0.0,A,2017,12/07/2020,25
ESCINFO,ESCINFO-8716,PD,S,0.0,A,2019,02/01/2020,40
ESCINFO,ESCINFO-8266,PB,N,1.0,A,2017,12/03/2020,25
ESCINFO,ESCINFO-8738,PD,S,0.0,A,2019,02/02/2020,40
ESCINFO,ESCINFO-8535,PA,S,1.0,A,2015,14/12/2020,30
ESCINFO,ESCINFO-8778,PC,S,1.0,A,2019,02/04/2020,28
ESCINFO,ESCINFO-8712,PA,N,0.0,A,2015,02/01/2020,30
ESCINFO,ESCINFO-8263,PB,N,1.0,A,2017,12/03/2020,25
ESCINFO,ESCINFO-8662,PA,N,1.0,P,2015,21/12/2020,30
ESCINFO,ESCINFO-8691,PD,S,2.0,P,2019,28/12/2020,40
ESCINFO,ESCINFO-8317,PA,N,1.0,A,2015,12/06/2020,30
ESCINFO,ESCINFO-8632,PA,N,2.0,P,2015,20/12/2020,30
ESCINFO,ESCINFO-8346,PA,N,0.0,P,2015,12/06/2020,30
ESCINFO,ESCINFO-8822,PE,S,1.0,A,2020,02/07/2020,15
ESCINFO,ESCINFO-8197,PB,S,1.0,A,2017,12/01/2020,25
ESCINFO,ESCINFO-8330,PB,N,1.0,P,2017,12/06/2020,25
ESCINFO,ESCINFO-8682,PD,N,1.0,P,2019,22/12/2020,40
ESCINFO,ESCINFO-8687,PE,S,0.0,A,2020,02/01/2020,15
ESCINFO,ESCINFO-8305,PD,S,2.0,A,2019,12/06/2020,40
ESCINFO,ESCINFO-8742,PA,N,2.0,A,2015,02/02/2020,30
ESCINFO,ESCINFO-8730,PA,S,0.0,P,2015,02/01/2020,30
ESCINFO,ESCINFO-8539,PD,S,1.0,P,2019,15/12/2020,40
ESCINFO,ESCINFO-5674,PA,S,2.0,A,2015,16/02/2020,30
ESCINFO,ESCINFO-8856,PB,N,2.0,A,2017,17/02/2020,25
ESCINFO,ESCINFO-8809,PA,N,2.0,A,2015,02/07/2020,30
ESCINFO,ESCINFO-8216,PA,S,0.0,A,2015,12/01/2020,30
ESCINFO,ESCINFO-8459,PA,N,1.0,A,2015,04/06/2020,30
ESCINFO,ESCINFO-8788,PA,N,1.0,A,2015,02/04/2020,30
ESCINFO,ESCINFO-8369,PA,S,1.0,A,2015,12/07/2020,30
ESCINFO,ESCINFO-8507,PB,S,1.0,P,2017,13/12/2020,25
ESCINFO,ESCINFO-8708,PB,S,0.0,A,2017,02/01/2020,25
ESCINFO,ESCINFO-8592,PA,N,1.0,A,2015,16/12/2020,30
ESCINFO,ESCINFO-8446,PA,S,2.0,A,2015,12/09/2020,30
ESCINFO,ESCINFO-8129,PA,N,0.0,A,2015,04/06/2020,30
ESCINFO,ESCINFO-8244,PA,N,0.0,P,2015,12/02/2020,30
ESCINFO,ESCINFO-8700,PD,S,1.0,A,2019,02/01/2020,40
ESCINFO,ESCINFO-8721,PB,S,1.0,A,2017,02/01/2020,25
ESCINFO,ESCINFO-8183,PA,N,1.0,P,2015,12/01/2020,30
ESCINFO,ESCINFO-8275,PA,N,0.0,A,2015,12/03/2020,30
ESCINFO,ESCINFO-8255,PA,N,1.0,A,2015,12/02/2020,30
ESCINFO,ESCINFO-5826,PA,S,1.0,P,2015,02/08/2020,30
ESCINFO,ESCINFO-8619,PA,S,1.0,A,2015,17/12/2020,30
ESCINFO,ESCINFO-8307,PA,S,2.0,A,2015,12/06/2020,30
ESCINFO,ESCINFO-7799,PB,S,2.0,A,2017,04/04/2020,25
ESCINFO,ESCINFO-8367,PE,N,1.0,A,2020,12/07/2020,15
ESCINFO,ESCINFO-8646,PC,S,1.0,A,2019,21/12/2020,28
ESCINFO,ESCINFO-8644,PA,N,2.0,P,2015,21/12/2020,30
ESCINFO,ESCINFO-8516,PA,N,1.0,A,2015,14/12/2020,30
ESCINFO,ESCINFO-8208,PB,S,1.0,A,2017,12/01/2020,25
ESCINFO,ESCINFO-8163,PB,S,0.0,A,2017,12/01/2020,25
ESCINFO,ESCINFO-8202,PB,N,2.0,P,2017,12/01/2020,25
ESCINFO,ESCINFO-8787,PB,N,1.0,A,2017,02/04/2020,25
ESCINFO,ESCINFO-8586,PD,S,2.0,P,2019,16/12/2020,40
ESCINFO,ESCINFO-8312,PA,S,1.0,P,2015,12/06/2020,30
ESCINFO,ESCINFO-8796,PB,S,1.0,A,2017,02/04/2020,25
ESCINFO,ESCINFO-8495,PA,N,0.0,A,2015,13/12/2020,30
ESCINFO,ESCINFO-8441,PA,S,1.0,A,2015,12/09/2020,30
ESCINFO,ESCINFO-8833,PA,N,1.0,P,2015,02/09/2020,30
ESCINFO,ESCINFO-8627,PC,S,2.0,P,2019,20/12/2020,28
ESCINFO,ESCINFO-8165,PA,N,1.0,A,2015,12/01/2020,30
ESCINFO,ESCINFO-8326,PA,S,2.0,A,2015,12/06/2020,30
ESCINFO,ESCINFO-8338,PA,S,1.0,A,2015,12/06/2020,30
ESCINFO,ESCINFO-8647,PB,N,0.0,A,2017,21/12/2020,25
ESCINFO,ESCINFO-8190,PC,N,2.0,P,2019,12/01/2020,28
ESCINFO,ESCINFO-8193,PA,N,2.0,A,2015,12/01/2020,30
ESCINFO,ESCINFO-8203,PB,S,2.0,A,2017,12/01/2020,25
ESCINFO,ESCINFO-8329,PA,S,2.0,A,2015,12/06/2020,30
ESCINFO,ESCINFO-8540,PA,N,1.0,P,2015,15/12/2020,30
ESCINFO,ESCINFO-8225,PE,S,1.0,A,2020,12/02/2020,15
ESCINFO,ESCINFO-8792,PA,S,1.0,A,2015,02/04/2020,30
ESCINFO,ESCINFO-8764,PC,S,0.0,A,2019,02/03/2020,28
ESCINFO,ESCINFO-8711,PA,S,2.0,A,2015,02/01/2020,30
ESCINFO,ESCINFO-7497,PE,S,2.0,A,2020,02/08/2020,15
ESCINFO,ESCINFO-8289,PA,S,1.0,P,2015,12/03/2020,30
ESCINFO,ESCINFO-8313,PB,S,1.0,A,2017,12/06/2020,25
ESCINFO,ESCINFO-8250,PA,N,0.0,P,2015,12/02/2020,30
ESCINFO,ESCINFO-8391,PA,S,0.0,A,2015,12/07/2020,30
ESCINFO,ESCINFO-8447,PA,N,0.0,A,2015,12/09/2020,30
ESCINFO,ESCINFO-8214,PC,N,0.0,A,2019,12/01/2020,28
ESCINFO,ESCINFO-8221,PD,N,2.0,P,2019,12/02/2020,40
ESCINFO,ESCINFO-8445,PA,S,2.0,A,2015,12/09/2020,30
ESCINFO,ESCINFO-8577,PB,S,1.0,P,2017,16/12/2020,25
ESCINFO,ESCINFO-8416,PA,N,1.0,P,2015,12/09/2020,30
ESCINFO,ESCINFO-8595,PA,S,1.0,A,2015,16/12/2020,30
ESCINFO,ESCINFO-8843,PD,S,0.0,A,2019,02/10/2020,40
ESCINFO,ESCINFO-8297,PC,S,1.0,A,2019,12/03/2020,28
ESCINFO,ESCINFO-8583,PB,S,2.0,A,2017,04/07/2020,25
ESCINFO,ESCINFO-8594,PB,N,1.0,P,2017,16/12/2018,25
ESCINFO,ESCINFO-8402,PA,S,0.0,A,2015,12/07/2020,30
ESCINFO,ESCINFO-8512,PA,N,1.0,P,2015,14/12/2020,30
ESCINFO,ESCINFO-8492,PA,N,0.0,A,2015,13/12/2020,30
ESCINFO,ESCINFO-8340,PA,S,1.0,A,2015,12/06/2020,30
ESCINFO,ESCINFO-8475,PA,N,0.0,P,2015,12/10/2020,30
ESCINFO,ESCINFO-8777,PC,N,1.0,A,2019,02/04/2020,28
ESCINFO,ESCINFO-8489,PA,N,2.0,P,2015,13/12/2020,30
ESCINFO,ESCINFO-7905,PA,N,1.0,P,2015,12/06/2020,30
ESCINFO,ESCINFO-7690,PA,S,2.0,P,2015,29/03/2020,30
ESCINFO,ESCINFO-8218,PA,S,0.0,A,2015,12/01/2020,30
ESCINFO,ESCINFO-8812,PA,N,0.0,A,2015,02/07/2020,30
ESCINFO,ESCINFO-8570,PA,S,2.0,A,2015,16/12/2020,30
ESCINFO,ESCINFO-8303,PC,N,2.0,P,2019,12/06/2020,28
ESCINFO,ESCINFO-8308,PA,S,1.0,A,2015,12/06/2020,30
ESCINFO,ESCINFO-8274,PD,N,1.0,P,2019,12/03/2020,40
ESCINFO,ESCINFO-8567,PA,S,1.0,A,2015,16/12/2020,30
ESCINFO,ESCINFO-8490,PA,S,1.0,A,2015,13/12/2020,30
ESCINFO,ESCINFO-8408,PC,S,1.0,A,2019,12/09/2020,28
ESCINFO,ESCINFO-8442,PA,N,1.0,A,2015,12/09/2020,30
ESCINFO,ESCINFO-8182,PA,S,2.0,A,2015,12/01/2020,30
ESCINFO,ESCINFO-8293,PA,N,1.0,P,2015,04/08/2020,30
ESCINFO,ESCINFO-8745,PA,N,0.0,A,2015,04/08/2020,30
ESCINFO,ESCINFO-8491,PA,N,1.0,A,2015,13/12/2020,30
ESCINFO,ESCINFO-8398,PA,N,2.0,P,2015,12/07/2020,30
ESCINFO,ESCINFO-8608,PA,N,2.0,A,2015,17/12/2020,30
ESCINFO,ESCINFO-8660,PD,S,0.0,A,2019,21/12/2020,40
ESCINFO,ESCINFO-8538,PD,N,0.0,A,2019,14/12/2020,40
ESCINFO,ESCINFO-8689,PA,N,2.0,P,2015,28/12/2020,30
ESCINFO,ESCINFO-8629,PA,S,1.0,A,2015,20/12/2020,30
ESCINFO,ESCINFO-8534,PE,S,2.0,A,2020,14/12/2020,15
ESCINFO,ESCINFO-8415,PA,N,0.0,A,2015,12/09/2020,30
ESCINFO,ESCINFO-8409,PC,N,2.0,P,2019,12/09/2020,28
ESCINFO,ESCINFO-8710,PA,S,1.0,A,2015,04/08/2020,30
ESCINFO,ESCINFO-8164,PC,N,1.0,P,2019,12/01/2020,28
ESCINFO,ESCINFO-8626,PA,N,1.0,P,2015,04/08/2020,30
ESCINFO,ESCINFO-8466,PA,N,1.0,P,2015,04/08/2020,30
ESCINFO,ESCINFO-8390,PA,S,2.0,A,2015,12/07/2020,30
ESCINFO,ESCINFO-8572,PC,S,2.0,A,2019,16/12/2020,28
ESCINFO,ESCINFO-7477,PB,S,0.0,A,2017,04/08/2020,25
ESCINFO,ESCINFO-8653,PB,S,1.0,A,2017,21/12/2020,25
ESCINFO,ESCINFO-7969,PB,N,0.0,P,2017,02/03/2020,25
ESCINFO,ESCINFO-8194,PA,N,1.0,A,2015,12/01/2020,30
ESCINFO,ESCINFO-8439,PA,N,1.0,A,2015,12/09/2020,30
ESCINFO,ESCINFO-8444,PA,N,2.0,A,2015,12/09/2020,30
ESCINFO,ESCINFO-7831,PA,N,1.0,A,2015,04/08/2020,30
ESCINFO,ESCINFO-8694,PA,N,1.0,A,2015,29/12/2020,30
ESCINFO,ESCINFO-8754,PC,N,1.0,A,2019,02/03/2020,28
ESCINFO,ESCINFO-8278,PE,S,1.0,A,2020,12/03/2020,15
ESCINFO,ESCINFO-8485,PA,S,1.0,A,2015,12/10/2020,30
ESCINFO,ESCINFO-8733,PA,S,1.0,A,2015,02/02/2020,30
ESCINFO,ESCINFO-7867,PB,N,1.0,P,2017,12/06/2020,25
ESCINFO,ESCINFO-8783,PA,S,2.0,A,2015,02/04/2020,30
ESCINFO,ESCINFO-8685,PA,S,1.0,A,2015,27/12/2020,30
ESCINFO,ESCINFO-7719,PA,N,2.0,P,2015,12/09/2020,30
ESCINFO,ESCINFO-8240,PD,N,1.0,A,2019,12/02/2020,40
ESCINFO,ESCINFO-8204,PD,N,1.0,A,2019,12/01/2020,40
ESCINFO,ESCINFO-8703,PD,N,1.0,A,2019,02/01/2020,40
ESCINFO,ESCINFO-8670,PE,N,1.0,P,2020,22/12/2020,15
ESCINFO,ESCINFO-8676,PB,N,2.0,P,2017,22/12/2020,25
ESCINFO,ESCINFO-8407,PA,N,1.0,A,2015,12/09/2020,30
ESCINFO,ESCINFO-8780,PA,S,1.0,A,2015,02/04/2020,30
ESCINFO,ESCINFO-8336,PC,N,2.0,P,2019,12/06/2020,28
ESCINFO,ESCINFO-8640,PA,N,1.0,A,2015,20/12/2020,30
ESCINFO,ESCINFO-8811,PB,S,0.0,A,2017,02/07/2020,25
ESCINFO,ESCINFO-8607,PD,S,1.0,A,2019,17/12/2020,40
ESCINFO,ESCINFO-8355,PA,S,1.0,A,2015,12/06/2020,30
ESCINFO,ESCINFO-8551,PA,N,0.0,A,2015,15/12/2020,30
ESCINFO,ESCINFO-8354,PA,S,2.0,A,2015,12/06/2020,30
ESCINFO,ESCINFO-8458,PA,N,1.0,A,2015,12/10/2020,30
ESCINFO,ESCINFO-8554,PA,N,0.0,A,2015,04/11/2020,30
ESCINFO,ESCINFO-8229,PA,S,1.0,P,2015,12/02/2020,30
ESCINFO,ESCINFO-8747,PA,N,2.0,P,2015,02/02/2020,30
ESCINFO,ESCINFO-8449,PA,N,2.0,P,2015,12/09/2020,30
ESCINFO,ESCINFO-8337,PA,S,1.0,A,2015,12/06/2020,30
ESCINFO,ESCINFO-8615,PD,S,2.0,P,2019,17/12/2020,40
ESCINFO,ESCINFO-8360,PA,N,1.0,P,2015,12/06/2020,30
ESCINFO,ESCINFO-285,PA,N,1.0,A,2015,04/11/2020,30
ESCINFO,ESCINFO-4631,PA,N,1.0,P,2015,22/04/2020,30
ESCINFO,ESCINFO-8656,PA,N,2.0,P,2015,21/12/2020,30
ESCINFO,ESCINFO-8301,PA,N,1.0,A,2015,12/06/2020,30
ESCINFO,ESCINFO-8486,PA,S,1.0,A,2015,12/10/2020,30
ESCINFO,ESCINFO-7513,PB,S,1.0,A,2017,30/03/2020,25
ESCINFO,ESCINFO-8753,PA,S,1.0,A,2015,04/11/2020,30
ESCINFO,ESCINFO-8236,PA,S,2.0,P,2015,12/02/2020,30
ESCINFO,ESCINFO-8727,PB,S,0.0,A,2017,04/11/2020,25
ESCINFO,ESCINFO-8314,PE,N,1.0,P,2020,12/06/2020,15
ESCINFO,ESCINFO-8546,PA,S,1.0,A,2015,15/12/2020,30
ESCINFO,ESCINFO-8395,PD,N,1.0,P,2019,12/07/2020,40
ESCINFO,ESCINFO-8633,PD,N,0.0,P,2019,20/12/2020,40
ESCINFO,ESCINFO-8801,PD,S,0.0,A,2019,02/07/2020,40
ESCINFO,ESCINFO-8827,PA,S,2.0,A,2015,02/08/2020,30
ESCINFO,ESCINFO-8069,PC,N,2.0,A,2019,02/10/2020,28
ESCINFO,ESCINFO-8657,PD,S,1.0,A,2019,21/12/2020,40
ESCINFO,ESCINFO-8510,PA,S,1.0,A,2015,14/12/2020,30
ESCINFO,ESCINFO-8604,PA,S,1.0,A,2015,17/12/2020,30
ESCINFO,ESCINFO-350,PE,S,2.0,A,2020,25/04/2020,15
ESCINFO,ESCINFO-1371,PE,N,0.0,P,2020,23/03/2020,15
ESCINFO,ESCINFO-5273,PE,S,1.0,P,2020,28/02/2020,15
ESCINFO,ESCINFO-7603,PE,N,2.0,P,2020,03/09/2020,15
ESCINFO,ESCINFO-8639,PE,S,0.0,A,2020,20/12/2020,15
ESCINFO,ESCINFO-8527,PC,N,2.0,P,2019,14/12/2020,28
ESCINFO,ESCINFO-8316,PB,N,0.0,P,2017,12/06/2020,25
ESCINFO,ESCINFO-8729,PB,N,1.0,A,2017,02/01/2020,25
ESCINFO,ESCINFO-8463,PC,S,2.0,A,2019,12/10/2020,28
ESCINFO,ESCINFO-8755,PB,S,1.0,P,2017,02/03/2020,25
ESCINFO,ESCINFO-8172,PB,N,0.0,A,2017,12/01/2020,25
ESCINFO,ESCINFO-7922,PB,N,1.0,P,2017,28/03/2020,25
ESCINFO,ESCINFO-8259,PB,N,0.0,A,2017,12/03/2020,25
ESCINFO,ESCINFO-8651,PC,S,1.0,A,2019,21/12/2020,28
ESCINFO,ESCINFO-8557,PC,S,0.0,A,2019,15/12/2020,28
ESCINFO,ESCINFO-8582,PB,N,1.0,A,2017,16/12/2020,25
ESCINFO,ESCINFO-7568,PE,S,0.0,A,2020,02/04/2020,15
ESCINFO,ESCINFO-8179,PA,S,0.0,A,2015,12/01/2020,30
ESCINFO,ESCINFO-8187,PA,N,1.0,P,2015,12/01/2020,30
ESCINFO,ESCINFO-8865,PA,S,1.0,A,2015,03/10/2020,30
ESCINFO,ESCINFO-8543,PA,S,1.0,A,2015,15/12/2020,30
ESCINFO,ESCINFO-8654,PD,N,2.0,P,2019,21/12/2020,40
ESCINFO,ESCINFO-8888,PE,S,1.0,P,2020,13/04/2020,15
ESCINFO,ESCINFO-8825,PD,S,1.0,A,2019,02/07/2020,40
ESCINFO,ESCINFO-8563,PD,S,2.0,P,2019,15/12/2020,40
ESCINFO,ESCINFO-8719,PA,S,0.0,P,2015,02/01/2020,30
ESCINFO,ESCINFO-8542,PA,S,1.0,A,2015,13/04/2020,30
ESCINFO,ESCINFO-8548,PA,S,1.0,P,2015,15/12/2020,30
ESCINFO,ESCINFO-8434,PE,S,1.0,A,2020,12/09/2020,15
ESCINFO,ESCINFO-8695,PA,S,0.0,A,2015,15/04/2020,30
ESCINFO,ESCINFO-8311,PA,N,2.0,A,2015,12/06/2020,30
ESCINFO,ESCINFO-8095,PE,N,1.0,A,2020,02/02/2020,15
ESCINFO,ESCINFO-7990,PA,N,1.0,P,2015,17/02/2020,30
ESCINFO,ESCINFO-8260,PA,N,0.0,A,2015,12/03/2020,30
ESCINFO,ESCINFO-6248,PA,S,0.0,A,2015,15/04/2020,30
ESCINFO,ESCINFO-6224,PA,N,1.0,A,2015,15/04/2020,30
ESCINFO,ESCINFO-8789,PA,S,1.0,A,2015,02/04/2016,30
ESCINFO,ESCINFO-8424,PA,S,2.0,A,2015,12/09/2020,30
ESCINFO,ESCINFO-6209,PA,N,0.0,A,2015,15/04/2020,30
ESCINFO,ESCINFO-8736,PA,S,1.0,A,2015,02/02/2020,30
ESCINFO,ESCINFO-8288,PD,S,2.0,A,2019,12/03/2020,40
ESCINFO,ESCINFO-8722,PA,S,0.0,P,2015,02/01/2020,30
ESCINFO,ESCINFO-8889,PE,S,2.0,P,2020,25/04/2020,15
ESCINFO,ESCINFO-720,PA,S,1.0,P,2015,02/05/2018,30
ESCINFO,ESCINFO-1652,PA,N,1.0,P,2015,03/11/2018,30
ESCINFO,ESCINFO-3240,PA,N,1.0,A,2015,24/03/2018,30
ESCINFO,ESCINFO-5208,PA,N,0.0,A,2015,29/03/2020,30
ESCINFO,ESCINFO-5422,PA,N,0.0,P,2015,17/04/2020,30
ESCINFO,ESCINFO-5436,PA,N,2.0,A,2015,20/04/2020,30
ESCINFO,ESCINFO-5479,PA,N,2.0,P,2015,06/07/2020,30
ESCINFO,ESCINFO-5924,PA,N,1.0,P,2015,12/04/2020,30
ESCINFO,ESCINFO-5962,PA,N,0.0,P,2015,12/06/2020,30
ESCINFO,ESCINFO-5983,PA,S,1.0,A,2015,12/07/2020,30
ESCINFO,ESCINFO-6062,PA,N,1.0,P,2015,12/11/2020,30
ESCINFO,ESCINFO-6162,PA,N,0.0,A,2015,13/12/2020,30
ESCINFO,ESCINFO-6192,PA,N,1.0,A,2015,14/12/2020,30
ESCINFO,ESCINFO-6315,PA,S,0.0,A,2015,30/01/2020,30
ESCINFO,ESCINFO-6393,PA,S,0.0,P,2015,02/11/2020,30
ESCINFO,ESCINFO-6425,PA,S,1.0,A,2015,28/02/2020,30
ESCINFO,ESCINFO-6451,PA,S,0.0,A,2015,04/07/2020,30
ESCINFO,ESCINFO-6526,PA,N,1.0,P,2015,24/11/2020,30
ESCINFO,ESCINFO-6541,PA,N,1.0,P,2015,24/11/2020,30
ESCINFO,ESCINFO-6774,PA,N,0.0,A,2015,12/05/2020,30
ESCINFO,ESCINFO-6907,PA,N,1.0,P,2015,12/12/2020,30
ESCINFO,ESCINFO-7001,PA,S,1.0,P,2015,15/12/2020,30
ESCINFO,ESCINFO-7139,PA,S,2.0,A,2015,02/03/2020,30
ESCINFO,ESCINFO-6222,PA,N,1.0,P,2015,04/07/2020,30
ESCINFO,ESCINFO-6751,PA,S,1.0,A,2015,13/04/2020,30
ESCINFO,ESCINFO-7260,PA,N,0.0,P,2015,14/04/2020,30
ESCINFO,ESCINFO-1755,PB,N,0.0,P,2017,26/12/2018,25
ESCINFO,ESCINFO-3400,PB,N,1.0,P,2017,12/04/2018,25
ESCINFO,ESCINFO-5448,PB,N,1.0,P,2017,13/12/2020,25
ESCINFO,ESCINFO-5607,PB,S,1.0,P,2017,05/11/2020,25
ESCINFO,ESCINFO-5721,PB,N,1.0,A,2017,02/02/2020,25
ESCINFO,ESCINFO-6182,PB,S,0.0,A,2017,14/12/2020,25
ESCINFO,ESCINFO-6429,PB,N,2.0,A,2017,13/03/2020,25
ESCINFO,ESCINFO-6523,PB,N,0.0,P,2017,24/11/2020,25
ESCINFO,ESCINFO-6875,PB,S,1.0,P,2017,12/11/2020,25
ESCINFO,ESCINFO-6959,PB,N,1.0,P,2017,12/12/2020,25
ESCINFO,ESCINFO-1439,PC,S,1.0,A,2019,26/04/2020,28
ESCINFO,ESCINFO-5176,PC,S,1.0,A,2019,12/01/2020,28
ESCINFO,ESCINFO-6036,PC,S,2.0,A,2019,12/11/2020,28
ESCINFO,ESCINFO-6136,PC,N,0.0,P,2019,13/12/2020,28
ESCINFO,ESCINFO-6163,PC,S,1.0,A,2019,13/12/2020,28
ESCINFO,ESCINFO-6213,PC,S,0.0,A,2019,14/12/2020,28
ESCINFO,ESCINFO-6247,PC,S,1.0,A,2019,14/12/2020,28
ESCINFO,ESCINFO-6386,PC,N,1.0,A,2019,12/01/2020,28
ESCINFO,ESCINFO-6887,PC,S,1.0,P,2019,12/11/2020,28
ESCINFO,ESCINFO-7128,PC,N,2.0,P,2019,02/03/2020,28
ESCINFO,ESCINFO-7168,PC,N,0.0,P,2019,02/05/2020,28
ESCINFO,ESCINFO-6154,PC,S,1.0,A,2019,02/09/2020,28
ESCINFO,ESCINFO-7216,PC,S,1.0,A,2019,02/12/2020,28
ESCINFO,ESCINFO-4700,PD,S,0.0,A,2019,03/11/2020,40
ESCINFO,ESCINFO-4593,PD,S,1.0,A,2019,18/05/2020,40
ESCINFO,ESCINFO-5453,PD,S,2.0,A,2019,13/04/2020,40
ESCINFO,ESCINFO-4656,PD,S,1.0,A,2019,13/04/2020,40
ESCINFO,ESCINFO-6424,PD,S,1.0,A,2019,28/02/2020,40
ESCINFO,ESCINFO-6449,PD,S,0.0,A,2019,04/07/2020,40
ESCINFO,ESCINFO-6483,PD,N,2.0,A,2019,21/04/2020,40
ESCINFO,ESCINFO-6485,PD,S,2.0,A,2019,21/04/2020,40
ESCINFO,ESCINFO-6576,PD,S,1.0,A,2019,26/11/2020,40
ESCINFO,ESCINFO-6804,PD,N,0.0,P,2019,12/09/2020,40
ESCINFO,ESCINFO-6854,PD,S,0.0,A,2019,12/10/2020,40
ESCINFO,ESCINFO-6956,PD,S,1.0,A,2019,12/12/2020,40
ESCINFO,ESCINFO-7053,PD,N,2.0,P,2019,18/12/2020,40
ESCINFO,ESCINFO-7136,PD,S,1.0,A,2019,02/03/2020,40
ESCINFO,ESCINFO-7251,PD,S,0.0,A,2019,04/03/2020,40
ESCINFO,ESCINFO-2647,PE,S,1.0,P,2020,03/06/2020,15
ESCINFO,ESCINFO-6957,PE,S,1.0,A,2020,12/12/2020,15
ESCINFO,ESCINFO-6994,PE,S,1.0,A,2020,15/12/2020,15
ESCINFO,ESCINFO-7129,PE,S,1.0,A,2020,02/03/2020,15
ESCINFO,ESCINFO-6658,PE,S,1.0,P,2020,03/05/2020,15
ESCINFO,ESCINFO-3786,PE,N,0.0,A,2020,03/11/2020,15
ESCINFO,ESCINFO-1524,PE,S,0.0,A,2020,16/03/2020,15
